                                                                                                                                                
================
== TensorFlow ==
================

NVIDIA Release 20.07-tf2 (build 14714731)
TensorFlow Version 2.2.0

Container image Copyright (c) 2020, NVIDIA CORPORATION.  All rights reserved.
File: 0fbde551c6cf3cb98ccc149e9c0fbacb.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 10055f43aedd69f3bb58e4fa76bc1131.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 10e46716c696614cbd07b3c1eaad51d1.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 14e3fda674cd71808941753a1df0af55.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 15b8d6f257feaa640ed4e6e00efbe0ee.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 15eb552646e8057f67766f4474c5ad1f.jpg, Guess: Slowpoke Correct: Aerodactyl
File: 1727be397509465f9d3dafbf3849a8f1.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 1772b54dddcbdc05904eda5defef9f2e.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 195c83883a748bcbfcbefb12d7cdf96d.jpg, Guess: Kadabra Correct: Aerodactyl
File: 1a715293df31716956c51b3eecc1f895.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 1ac4884f263f4a9d5a9abca838071cc2.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 1ad36bc90c9c06836ba587dfa69db304.png, Guess: Omastar Correct: Aerodactyl
File: 1b84b322032457b199e0e9ca580f4ab2.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 1d80faeb9f03eef117e9132f244102b7.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 1e1dc753db9127bd9a95eeb440a897a3.jpg, Guess: Rhyhorn Correct: Aerodactyl
File: 1f37299be54d8929e6d438aa5a41a503.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 1f4ffdd129510ad79a34cfb7cfb7ba1e.png, Guess: Aerodactyl Correct: Aerodactyl
File: 1fb4102df9385c3ef18dcded5ff200f9.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 2069781f88aa9d6809b1a9e40889fbfa.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 20b23dc027a30cca0593ee1224960f82.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 20c486243389e00eba0b12564571307b.png, Guess: Aerodactyl Correct: Aerodactyl
File: 21ac7e3218bc8cef38af521a8336c44a.png, Guess: Aerodactyl Correct: Aerodactyl
File: 22d5f8255f8b31d2ba2eb0824250ffe8.jpg, Guess: Tauros Correct: Aerodactyl
File: 24ce3098166fb3ed02c28fdad2d9309d.png, Guess: Aerodactyl Correct: Aerodactyl
File: 24e937d8023998a0b7e1c95b4da15d1d.jpg, Guess: Gyarados Correct: Aerodactyl
File: 254d234b75350808c1dc150f77d71675.jpg, Guess: Fearow Correct: Aerodactyl
File: 25adea61e7624a84a8fbe88d7dcbeb6e.jpg, Guess: Zubat Correct: Aerodactyl
File: 25d15a304c354f3e8064249cf704370d.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 263b3cb088e5448e99335fbda8f73ee7.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 27e8ce5f9173026c4806226c64fa845f.jpg, Guess: Tauros Correct: Aerodactyl
File: 2831695ead87941f634804e4805472ff.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 2a17fd0cba7b8572a8cbc2bd9b7d9d1a.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 2a43b14cb69a4e404e02ad8e582f27ca.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 2b61ac363509f8b8ba1723553ef53531.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 2f1d3f184b2d55abbc56a759f6256f64.jpg, Guess: Kadabra Correct: Aerodactyl
File: 2febdf22a51ee56df3b46d02336a6af4.jpg, Guess: Tauros Correct: Aerodactyl
File: 3050d865cb7c7d1b186bf10f529b0590.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 30559439da3b593d0715d5d0ba9a560a.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 30ad029e5119b9977f4abe39b3c66f7e.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 3201e1b0a0085c25c6f41cee2aa31e35.jpg, Guess: Kadabra Correct: Aerodactyl
File: 32c0d41952e85e4ce2fc37eec194f1a2.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 344b4e50d7df18a8ecf39da5eb08e21e.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 35933037ff854c2784e5199f6dc8a728.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 35d4608599dffddff59ff24f5c77d3f1.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 35ef18ec6190ba28bbcac6b06f819efa.jpg, Guess: Mr. Mime Correct: Aerodactyl
File: 371b5ea39a683f2f0b794b062abf086a.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 37a1fdea8d318a94c3a2f8736ceddf35.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 3828bea1f437d53db0dea353f9392324.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 3871bb456ee61e7583492e812e8ceea0.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 38dd7424e1d90ba1abd616da858a79d1.jpg, Guess: Tauros Correct: Aerodactyl
File: 3a3db872afba41279604c7cda5eeeed7.jpg, Guess: Golbat Correct: Aerodactyl
File: 3aca0340ad28edf1bc30169f76a40dad.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 3bb7cbca22831a0419e2a2130ce16b1c.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 3bece2403f5c710473e83a4189afaf6f.jpg, Guess: Kabutops Correct: Aerodactyl
File: 3e82335e2652f17541e7969a52a6a9ae.png, Guess: Rhyhorn Correct: Aerodactyl
File: 3e8b5d6bbfab653dc5f7d25323e8c42f.jpg, Guess: Rattata Correct: Aerodactyl
File: 3e98e99d9217704c59c85fea8cb981b8.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 3f801af8d7c7ed313cf4899212ef8a2c.jpg, Guess: Kadabra Correct: Aerodactyl
File: 400cb5a9f326dc83863a4bf0f860cebe.jpg, Guess: Pidgeot Correct: Aerodactyl
File: 40cd759476aa2d57fa763e0977ed88bb.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 41e07cd07e9a4d25b9ad5a9ca08f3b5e.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 42fdfcadd89dc260e856dd5d43f63386.jpg, Guess: Cubone Correct: Aerodactyl
File: 449ae1775fab37323d575067082d5f0d.jpg, Guess: Persian Correct: Aerodactyl
File: 46498ab4d1275deda196942d5115a374.jpg, Guess: Raticate Correct: Aerodactyl
File: 46a14ee495ee295c8f09a493e3e57604.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 46eb1d0ba8e6e34be55c85205602d510.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 4a42cb43edabe36d1335b7c5fd5782e7.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 4adf498c4fc8657ebdac6c95a620e814.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 4c7989f0dc414bb189a4990659dc0e3f.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 4ce5d0610e9a6b269c9d529092c9d0db.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 4d50a189a9c28e30f3c434a244062cdd.png, Guess: Cubone Correct: Aerodactyl
File: 4d9e48c5e78e8e4a434144018d48573e.jpg, Guess: Kadabra Correct: Aerodactyl
File: 4df504ae38e6ddf0b5ac529f3e6198fd.jpg, Guess: Omastar Correct: Aerodactyl
File: 4e0a66283e9092c8dab491b5cdce50db.jpg, Guess: Persian Correct: Aerodactyl
File: 4f7952ebdfa10ff63c6b91a48c8ab41d.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 500f5abf8db5090380f981df4b7a2ebc.jpg, Guess: Mew Correct: Aerodactyl
File: 505019973f91533a64fbe1f376cd62c8.png, Guess: Aerodactyl Correct: Aerodactyl
File: 523b396d18584c35a45823b6a145eff6.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 52750aed7476c1fc4cc96db26d3f6ce1.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 547a95fd4eb96ad29f740615b1efe31e.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 54fabaee42072446ea1166eae410e145.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 5588ec017db2e7d0ccd69bfc9e8fde9b.jpg, Guess: Raticate Correct: Aerodactyl
File: 55a8e0bcde59eec8588320ef7c055753.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 5867ba4de2e8587791036980748dd15a.png, Guess: Persian Correct: Aerodactyl
File: 5b130814915653110f9bf97a8e5f08d4.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 5ddf28aa2addff95a1a36806bb51b635.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 5f26af75d8511aae6b04d433deb6fc4a.jpg, Guess: Rhyhorn Correct: Aerodactyl
File: 5f4556dd13506d9d5a4b6f5937495bcc.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 5fec1945de2970c4bf2f09a2cf68e6bf.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 6187405e6dba23dc0101db73fadf0890.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 62b3f71cccfcb321ad1366b4ebb1eb9e.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 64f5ff4400a2ec898b6f7968a5b5adb8.jpg, Guess: Rattata Correct: Aerodactyl
File: 660d1c223488c3405a393bc24ca49f29.jpg, Guess: Parasect Correct: Aerodactyl
File: 6899dbb7d15e093bc75c546c56b6ef2f.png, Guess: Tauros Correct: Aerodactyl
File: 68a904747866f6ea0e779c039b4dd7c3.png, Guess: Aerodactyl Correct: Aerodactyl
File: 69817849372aa85182eebffc9b134768.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 69b824d5f3b87758f581952460469246.jpg, Guess: Kadabra Correct: Aerodactyl
File: 6a4ac0f4dfd527c88f058185ddd596a6.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 6a73b0ab8c8c98dd8b463abf3d042543.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 6a9cdf4b9ab042aca4b2d8dea69da81a.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 6cba6fce85be1f6ce77a597cab52e189.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 6e80efd09e3485befe01560b6f587a95.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 6f61a41e096e1861cbc3b89da0940e6b.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 7381004c5002df8ef55a3e07add90bbf.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 75bceed845c718e3c10bf75aa8e74aa5.png, Guess: Aerodactyl Correct: Aerodactyl
File: 75da2cc0f7740c4081456897b79255fe.png, Guess: Aerodactyl Correct: Aerodactyl
File: 762cf3ddf3e2f8dd26fded90c31f3750.jpg, Guess: Rattata Correct: Aerodactyl
File: 76b35d385b9fafa1d90c33a8a1fc4e0a.png, Guess: Aerodactyl Correct: Aerodactyl
File: 76ebc23afdd79d46ecf75feca983e146.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 7749eee3901c7be2ac155936e431bcb9.jpg, Guess: Seel Correct: Aerodactyl
File: 7786819aebdb1c86bb4661b3a98b483e.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 79bc72b4de172ce0c104db3944ff1d31.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 79c0cfe402f1b07c8517e3d4c52d1513.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 79f94a276b9a4e06b4884c3b77ef4622.jpg, Guess: Persian Correct: Aerodactyl
File: 7a42b457518416b2cf0c0c0b700a9b47.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 7aa85f5048b4cbe8ea66b8f208f540b9.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 7c027dd78eea47a30f583aa9c9ffb426.jpg, Guess: Rhyhorn Correct: Aerodactyl
File: 7d5332aefa29f80118808c1b6b7c83be.jpg, Guess: Kadabra Correct: Aerodactyl
File: 7fb69a33c0ca4c458812233bb4084b01.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 814d0acb47abe91a2d71527f639d22e5.jpg, Guess: Kabutops Correct: Aerodactyl
File: 8337d9444a0b29c4bfa8e4262738b72b.png, Guess: Aerodactyl Correct: Aerodactyl
File: 85213f4e6fa39f92e0ba873f60c9cea4.jpg, Guess: Rattata Correct: Aerodactyl
File: 85b4024c0c9c1a18110cd768694cb514.png, Guess: Aerodactyl Correct: Aerodactyl
File: 85df2c5097ddfd7b06d9fecaca58f592.jpg, Guess: Muk Correct: Aerodactyl
File: 876a5514a8ed4137577b4cc29460d13b.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 88e6908ea67b7fefb7c6ceb7d24e7488.jpg, Guess: Mew Correct: Aerodactyl
File: 8920fc88e69bdca792e08f5373e6726b.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 8c1a69bc6f3746bdabacd8d658041dcb.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 8c385a76f5e325eaad22df4b7799b877.jpg, Guess: Alakazam Correct: Aerodactyl
File: 8d136cb3f151ccd228748bef9b5ae2a3.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 8dfcf27871e1c4e0d5f7b52729e17465.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 8e1000fe38a640c2b74abc74e93eb049.jpg, Guess: Alakazam Correct: Aerodactyl
File: 9130363164c248e39ef9b2f51efef1df.jpg, Guess: Kadabra Correct: Aerodactyl
File: 91a6d66ed71e45c4a7a5a7917ab44666.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 921b9545ee6160cf7339e8146e29937c.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 928175cba5f080df3fa9d86a20e0db79.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 9509421af9a04d038cfca99ad0f2b885.jpg, Guess: Persian Correct: Aerodactyl
File: 965a50d7df7552a3abdbd8217d7f8a88.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 97ecd443cbf64b31838c723d80b0f1be.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 9835bb809fa46965a6933946c4f4de68.png, Guess: Aerodactyl Correct: Aerodactyl
File: 985fa181d8526c392eeb0cda6c245253.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 996351590cfa183c8ae4213a329e9e5f.png, Guess: Aerodactyl Correct: Aerodactyl
File: 99cc348ab12a1e695c2f8315a399cc30.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 9a024435c4097b46372b85294402ea95.png, Guess: Aerodactyl Correct: Aerodactyl
File: 9a1d4aefc87cb0967facd41a2e1ff659.jpg, Guess: Kadabra Correct: Aerodactyl
File: 9a44fde321b2ba5b7be57a65e8454378.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 9c793c77af897971a8b436fea700829f.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 9f40f1edf0b4c09bba3ea5c4a0e2b795.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: 9f771102c5cc7fb93fddcce2890c6dc8.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: a077cc2f8d5d551c4804861059f8307c.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: a14c253957603cd18e4f1f5414abf449.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: a1eb1fcdf2ea490aa3dc6b49a8c88fd5.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: a261cf63335927dbb966050db308c11c.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: a358c99136a940c4ac59ae4465515004.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: a35f5ab35fd20f406b0c3051a129d3bc.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: a3e50235fb93684a7bf373e19ef9f9f0.jpg, Guess: Gyarados Correct: Aerodactyl
File: a54a34fd6d1e68782ab15e9b081dc434.png, Guess: Aerodactyl Correct: Aerodactyl
File: a6b34c90fe3f5469d96f66d59d6dd880.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: a70486d601efd504f5bcd1f237b15397.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: a7a056fdb826c2b94f9005c8ce7ab83d.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: a91a575fcbe32b5315aa80b30a06fbf2.png, Guess: Aerodactyl Correct: Aerodactyl
File: aab948173b8e0a1b27c8bccbec8c7857.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: ae80cb6b3b7bc436a09e64b21b68e974.png, Guess: Aerodactyl Correct: Aerodactyl
File: aec220d6e58f504a2f7caeaac9641284.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: af9b405a54c96fd343e4bacded29d4e8.jpg, Guess: Pinsir Correct: Aerodactyl
File: affe04e2007d4f53a42849bd96cd0520.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: b090a2aa8c5b60846bb7f97abfcc65e9.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: b1b86d4977e49e002ffdc6962562e85f.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: b24f05c0b300e145fb672426289a00da.jpg, Guess: Mew Correct: Aerodactyl
File: b3ba2a1ceafa9f0f73c565710c439543.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: b52e8a314d5e7aa26b8591763a9c6325.jpg, Guess: Kadabra Correct: Aerodactyl
File: b53e3dc02f2e2e847b3c28e9b451e3f9.png, Guess: Aerodactyl Correct: Aerodactyl
File: b61d3f817933f6df17ebc6a37bbdecf2.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: b70088ca15431f095acd0de7a8c1b302.jpg, Guess: Fearow Correct: Aerodactyl
File: b714dd20e7a70fcae618c1ada261ccd4.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: b88ff4de0fea12647ae93498d6cfcbc2.jpg, Guess: Arbok Correct: Aerodactyl
File: bb6be0f790654421a4456b1b9242e0a1.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: bcda07411122a083cb7be21ab2b66cfc.png, Guess: Aerodactyl Correct: Aerodactyl
File: be64462d575ad2c3de3afb6fc74533a8.jpg, Guess: Mankey Correct: Aerodactyl
File: bf1c769fba00a3645e395035fe7096fa.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: bf5489f37c6f4dd688e59254d3bddcab.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: bfb85ed4d989987bbde291de8f32b90f.jpg, Guess: Golbat Correct: Aerodactyl
File: c04b70ed0b985f2394737d1082a89d14.jpg, Guess: Zubat Correct: Aerodactyl
File: c176241093b59c8b8f42edf0337fe350.jpg, Guess: Tauros Correct: Aerodactyl
File: c1835936091718edd5ad8f27dc9bc0ee.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: c22c5e6afb8bcd9edab3ccebe27e3999.jpg, Guess: Mewtwo Correct: Aerodactyl
File: c2fe9c17f4ec6fa93602aad978fb7dcd.png, Guess: Aerodactyl Correct: Aerodactyl
File: c4255a412473808ca44b39e8384c4df0.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: c4e4b37d0d764b2ba32ccc1c0d440443.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: ca3652db8b4d1996d0c5d3814e3ab61b.png, Guess: Aerodactyl Correct: Aerodactyl
File: cc795808cd762e0ccde54c9cfced6d83.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: cc866d630e316cff3f41ef3ba119f156.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: cc8fd09818e0327b3d4050f9655fae71.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: cca2cc1364cb197405aab8be807ac3ef.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: cd186dde84e02895be6169d07e47b9f4.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: cdd36f366ef602df07e787b1739951a3.jpg, Guess: Kadabra Correct: Aerodactyl
File: cfaeba637f3a8dbe2d2a39c1057617a5.png, Guess: Aerodactyl Correct: Aerodactyl
File: d1d381e5f2df42a0973e0251751e1a14.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: d30f75e790e727d5b6705766832935c0.jpg, Guess: Magmar Correct: Aerodactyl
File: d3e86c6c2784208a70cfa78a5ec14fbc.jpg, Guess: Kadabra Correct: Aerodactyl
File: d43b6ae7c1b94f80025e902e5fb40b38.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: d4d1f00299aec6c90deb59d02b696abc.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: d56522cde0562a07daae064c839c4e5b.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: d5ab06e45be7055a7719f321cd00e6a5.jpg, Guess: Muk Correct: Aerodactyl
File: d8b3c8f9e4e16c7448676ee1f21203d0.jpg, Guess: Golbat Correct: Aerodactyl
File: d8f00f535555171a97d56e6dc941a2a0.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: d98fc2330ec1e55925adc6dc21230dc3.png, Guess: Machoke Correct: Aerodactyl
File: d995b3fc3cbe47e4811493dd8f1c4ada.jpg, Guess: Rhyhorn Correct: Aerodactyl
File: db4a490f133f7db356b00b45a41c9389.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: dbbd1c859b8d48878421e058f2d7e26c.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: dc0d692d9ea2119a433f89988c121476.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: dc2d37508c0f89a57f2302c3ba10b302.jpg, Guess: Kadabra Correct: Aerodactyl
File: dc70d13d9d41b974a4fa631275cd4eec.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: dcfda50782c90d5af4ab7383cce816fe.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: dd7310407a64b5d41ed0920f4107b696.jpg, Guess: Kadabra Correct: Aerodactyl
File: ddc2a48e902fc78e12199c76f8f1bc03.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: dde203b4d9f89dd1cda7f8eb7f667a01.jpg, Guess: Koffing Correct: Aerodactyl
File: de2f44782783117d9d12dc948c7d639f.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: de4fdb1cd35985d0bda996e044debde4.jpg, Guess: Golbat Correct: Aerodactyl
File: e4c1fe8bc603201b269f76bfc96bdfc8.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: e68772056ecf6fda130deb8dd95c4b6c.jpg, Guess: Rapidash Correct: Aerodactyl
File: e849ea74fdf3b3f3348ff25d452ed6a8.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: e8d4cf4ee37a471bb92ee42e298eb692.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: e8f68a138c91942ae1ffce2ec2dcd9ce.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: e9012723f02b1e73a88e8765387e72c3.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: e96a7ad356bff1d2371401696c46ffe6.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: e9ece4724421bf8b2d960f451ae45603.jpg, Guess: Diglett Correct: Aerodactyl
File: eb433a3b3eb4c877c3af429875d8c690.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: eb82b5d0a2d7fc6b2e8e979187872aa3.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: eca61a0d85b83935c8530b6540ae99c7.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: ed2094d8bf61eaa7e6c84234d1defa35.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: eea9ce8c690a4c1380e2d8fc6be729a5.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: efc0de713de1c655508cb1ee15212a97.jpg, Guess: Slowbro Correct: Aerodactyl
File: effce74456e74ae77beb0cf0753d32ef.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: f1e186c4686fe9b55419c992d5f5cebf.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: f2818b14c3249d30c25af5565f5e2a3d.jpg, Guess: Machoke Correct: Aerodactyl
File: f3ff4754d97f3a705b57fed2be4544b9.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: f403dcd3136643e4b43c7d01e14494bc.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: f41c0b0b5a6795d256457eee25b0c967.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: f5486b6b349d08c30f969e2ffdd54904.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: f6de83f1ed034679bf49b84e0af203ce.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: f7bea1e96fe14577512e33cc9ec92711.jpg, Guess: Golbat Correct: Aerodactyl
File: f7d5d00af2a5d21ed393e13ced2d7d79.png, Guess: Aerodactyl Correct: Aerodactyl
File: f86c9bf76b24984a36dd64b64b1fed61.png, Guess: Aerodactyl Correct: Aerodactyl
File: f959fa845c772c47a5d4ab0c06d4aa22.jpg, Guess: Kadabra Correct: Aerodactyl
File: f9b054725c645c848ad1e65b6de22f49.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: f9b2de8410924cb49e75c0178b15103f.jpg, Guess: Aerodactyl Correct: Aerodactyl
File: faca63d75591f61612395ad53ed9c5c4.jpg, Guess: Rhyhorn Correct: Aerodactyl
File: fce9d3a5df0f0c05fa42638fe9327db7.png, Guess: Aerodactyl Correct: Aerodactyl
File: fe6084bbcc52d734f9a6601173a7b2e6.jpg, Guess: Aerodactyl Correct: Aerodactyl
Accuracy for Aerodactyl: 0.70
File: 00000003.png, Guess: Nidorina Correct: Alakazam
File: 00000004.png, Guess: Nidorino Correct: Alakazam
File: 00000008.jpg, Guess: Golduck Correct: Alakazam
File: 00000010.png, Guess: Alakazam Correct: Alakazam
File: 00000011.jpg, Guess: Nidorina Correct: Alakazam
File: 00000013.png, Guess: Golduck Correct: Alakazam
File: 00000019.png, Guess: Alakazam Correct: Alakazam
File: 00000020.jpg, Guess: Alakazam Correct: Alakazam
File: 00000021.png, Guess: Sandslash Correct: Alakazam
File: 00000026.png, Guess: Muk Correct: Alakazam
File: 00000027.jpg, Guess: Gyarados Correct: Alakazam
File: 00000028.png, Guess: Nidorino Correct: Alakazam
File: 00000039.png, Guess: Alakazam Correct: Alakazam
File: 00000045.jpg, Guess: Articuno Correct: Alakazam
File: 00000047.png, Guess: Mewtwo Correct: Alakazam
File: 00000050.jpg, Guess: Alakazam Correct: Alakazam
File: 00000052.jpg, Guess: Golduck Correct: Alakazam
File: 00000054.png, Guess: Alakazam Correct: Alakazam
File: 00000059.jpg, Guess: Sandslash Correct: Alakazam
File: 00000060.jpg, Guess: Articuno Correct: Alakazam
File: 00000061.png, Guess: Nidoqueen Correct: Alakazam
File: 00000064.jpg, Guess: Golduck Correct: Alakazam
File: 00000066.png, Guess: Mewtwo Correct: Alakazam
File: 00000067.png, Guess: Golduck Correct: Alakazam
File: 00000072.png, Guess: Gyarados Correct: Alakazam
File: 00000074.png, Guess: Golduck Correct: Alakazam
File: 00000078.jpg, Guess: Alakazam Correct: Alakazam
File: 00000079.png, Guess: Golduck Correct: Alakazam
File: 00000090.png, Guess: Golduck Correct: Alakazam
File: 00000094.png, Guess: Alakazam Correct: Alakazam
File: 00000096.png, Guess: Horsea Correct: Alakazam
File: 00000100.png, Guess: Nidoqueen Correct: Alakazam
File: 00000106.png, Guess: Golduck Correct: Alakazam
File: 00000108.png, Guess: Alakazam Correct: Alakazam
File: 00000110.png, Guess: Alakazam Correct: Alakazam
File: 00000113.jpg, Guess: Ivysaur Correct: Alakazam
File: 00000122.jpg, Guess: Golduck Correct: Alakazam
File: 00000123.png, Guess: Alakazam Correct: Alakazam
File: 00000130.jpg, Guess: Alakazam Correct: Alakazam
File: 00000142.jpg, Guess: Alakazam Correct: Alakazam
